CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;Mei-25;Jun-25;Jul-25;Agu-25;Sep-25;Okt-25;Nov-25;Des-25;Jan-26;Feb-26;Mar-26;Apr-26;Mei-26;Jun-26;Jul-26;Agu-26;Sep-26
421 - PADANG;422 - KCP BUKITTINGGI;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;Prohajj;NPF;0;17019207,12;0;0;0;15466465,74;15466465,74;15466465,74;15466465,74;15062374,01;15062374,01;14651712;14.651.712;14.651.712;14.651.712;14.651.712;14.651.712;14.651.712;14.651.712;14.651.712;14.651.712
421 - PADANG;422 - KCP BUKITTINGGI;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.834.500;0
421 - PADANG;423 - KCP PAYAKUMBUH;KPR;NPF;0;0;0;0;0;0;0;0;0;0;174399154,1;0;174.352.480;174.257.963;174.210.113;174.161.863;174.161.863;174.161.863;174.161.863;174.161.863;174.161.863
421 - PADANG;423 - KCP PAYAKUMBUH;Multiguna;NPF;0;0;0;0;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25.939.897;25.939.897;25.939.897;25.939.897;25.939.897;25.939.897;25.939.897;25.939.897;25.939.897
421 - PADANG;423 - KCP PAYAKUMBUH;Prohajj;NPF;19506731,48;19506731,48;19506731,48;0;0;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19.506.731;19.506.731;19.506.731;19.506.731;19.506.731;19.506.731;19.506.731;29.175.726;29.175.726
421 - PADANG;423 - KCP PAYAKUMBUH;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51.126.195;51.126.195;51.126.195;51.126.195
421 - PADANG;424 - KCP SOLOK;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;431 - BENGKULU;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;431 - BENGKULU;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;431 - BENGKULU;KPR;NPF;0;0;0;0;0;89644754,49;89644754,49;87709752,02;87709752,02;87709752,02;87709752,02;87709752,02;124.879.353;124.879.353;124.879.353;124.879.353;126.082.264;124.879.353;124.879.353;124.879.353;124.879.353
431 - BENGKULU;431 - BENGKULU;Multiguna;NPF;0;0;30878722,41;0;29858537,76;29858537,76;29858537,76;86185770,85;86185770,85;83562913,16;82235068,78;80896159,03;87.993.655;94.175.176;92.802.513;91.418.412;90.022.777;95.245.331;93.826.338;92.395.520;90.952.779
431 - BENGKULU;431 - BENGKULU;Prohajj;NPF;24750917,74;24750917,74;24750917,74;0;0;38561165,8;38130144,98;65180524,56;65180524,56;53596610,72;53596610,72;53596610,72;53.596.611;53.596.611;53.596.611;63.265.570;63.265.570;62.767.214;62.767.214;53.596.611;53.596.611
431 - BENGKULU;431 - BENGKULU;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.320.713;0
431 - BENGKULU;432 - KCP CURUP;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;KPR;NPF;0;0;0;0;0;946765595,1;347208842,6;386442431,1;386442431,1;235143929,9;604476812,4;416768954,4;809.340.718;810.408.402;500.387.982;819.145.830;892.789.965;635.969.691;486.234.559;486.234.559;486.234.559
431 - BENGKULU;441 - JAMBI;Multiguna;NPF;0;8017473,14;8017473,14;0;8017473,14;7158809,88;7158809,88;7158809,88;7158809,88;6292275,54;53092392,65;6292275,54;6.292.276;6.292.276;12.734.719;12.734.719;12.734.719;12.734.719;12.734.719;12.576.982;12.576.982
431 - BENGKULU;441 - JAMBI;Prohajj;NPF;32902449,52;32902449,52;17221071,6;0;0;32687537,34;32687537,34;43053615,32;43053615,32;43053615,32;43053615,32;43053615,32;43.053.615;77.710.184;62.243.719;85.411.547;85.411.547;85.411.547;90.859.248;90.292.257;90.292.257
431 - BENGKULU;441 - JAMBI;SME;NPF;0;0;0;0;0;231617188,1;231617188,1;0;0;0;0;0;0;0;187.193.993;0;176.344.538;170.824.694;165.240.451;159.591.060;159.591.060
431 - BENGKULU;442 - KCP MUARA BUNGO;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;384.707.642;0
431 - BENGKULU;442 - KCP MUARA BUNGO;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Prohajj;NPF;0;0;0;12496067,79;12496067,79;12496067,79;12496067,79;12496067,79;12496067,79;12496067,79;12496067,79;0;19.337.918;19.337.918;19.337.918;16.298.903;15.252.779;0;11.435.356;23.446.597;23.446.597
431 - BENGKULU;442 - KCP MUARA BUNGO;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;KPR;NPF;0;0;0;0;0;0;0;0;0;0;107057249,5;107057249,5;107.057.250;107.057.250;121.105.202;121.105.202;270.904.697;270.904.697;179.238.492;176.455.785;176.455.785
221 - PEKANBARU;451 - TANJUNG PINANG;Multiguna;NPF;0;0;0;0;0;12201006,45;11146179,7;11146179,7;11146179,7;11146179,7;38750224;71621268,23;71.621.268;71.621.268;71.621.268;71.621.268;71.621.268;145.831.692;400.109.620;405.192.524;405.192.524
221 - PEKANBARU;451 - TANJUNG PINANG;Prohajj;NPF;108270505,6;108270505,6;121649732,8;0;0;104630525,7;104630525,7;104630525,7;104630525,7;104630525,7;132675146,6;104630525,7;104.630.526;104.630.526;104.630.526;130.622.960;130.622.960;130.622.960;130.622.960;130.622.960;130.622.960
221 - PEKANBARU;451 - TANJUNG PINANG;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;5.954.823;5.954.823;0;0;0;0;555.009.524;0
482 - MEDAN BARU;467 - KCP STABAT;KPR;NPF;0;0;0;0;0;127490095,2;0;27515705,49;27515705,49;27515705,49;27515705,49;27515705,49;27.515.705;27.515.705;27.515.705;27.515.705;27.515.705;27.515.705;27.515.705;27.515.705;27.515.705
482 - MEDAN BARU;467 - KCP STABAT;Multiguna;NPF;0;0;0;0;101365170,7;99709488,65;98037249,82;98037249,82;98037249,82;0;339705564,6;338271752,7;336.821.213;336.821.213;333.808.921;330.380.161;392.136.764;389.082.480;389.082.480;389.082.480;389.082.480
482 - MEDAN BARU;467 - KCP STABAT;Prohajj;NPF;63342781,57;77994493,57;77994493,57;14651712;0;77994493,57;86060264,53;86060264,53;86060264,53;86537183,65;78471412,69;78471412,69;78.471.413;78.471.413;78.471.413;89.113.291;89.113.291;89.113.291;89.113.291;89.113.291;89.113.291
482 - MEDAN BARU;467 - KCP STABAT;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Multiguna;NPF;0;0;0;0;0;0;1663324,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.369.937;29.139.103
482 - MEDAN BARU;482 - MEDAN BARU;KPR;NPF;0;0;0;0;0;0;0;0;0;0;1020211382;1020211382;1.020.211.382;1.020.211.382;1.020.211.382;1.020.211.382;1.020.211.382;510.611.382;510.611.382;510.611.382;510.611.382
482 - MEDAN BARU;482 - MEDAN BARU;Multiguna;NPF;0;0;0;0;0;0;74782116,32;74782116,32;74782116,32;74782116,32;108098253,4;106179420,3;105.539.726;105.539.726;102.947.930;102.274.095;102.274.095;139.093.767;139.093.767;161.830.342;161.830.342
482 - MEDAN BARU;482 - MEDAN BARU;Prohajj;NPF;21426415,08;21426415,08;21426415,08;0;0;33922462,33;33470073,41;33470073,41;33470073,41;33010328,92;33010328,92;32543109,26;32.068.293;21.426.415;21.426.415;21.426.415;21.426.415;21.426.415;21.426.415;21.426.415;21.426.415
482 - MEDAN BARU;482 - MEDAN BARU;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;959.851.191;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Auto_Loan;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.908.843;0
371 - PANGKAL PINANG;495 - KCP KOBA;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Prohajj;NPF;0;19930868,24;19930868,24;19930868,24;19930868,24;19930868,24;19930868,24;19930868,24;19930868,24;21723864,43;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
