CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;Mei-25;Jun-25;Jul-25;Agu-25;Sep-25;Okt-25;Nov-25;Des-25;Jan-26;Feb-26;Mar-26;Apr-26;Mei-26;Jun-26;Jul-26;Agu-26;Sep-26
421 - PADANG;422 - KCP BUKITTINGGI;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;Cicil_Emas;Consumer;15593888;58712017;340094518;57001151;136311532;0;14932000;71184000;177882299;605738699;251290200;947518024;745676731;343334416;273101930;179445986;357537316;295882164;448481324;176159363;824766738
421 - PADANG;422 - KCP BUKITTINGGI;KPR;Consumer;158000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;Multiguna;Consumer;49900000;15000000;200000000;50000000;0;155000000;0;250000000;0;95000000;0;0;0;180000000;0;0;0;0;90000000;80000000;0
421 - PADANG;422 - KCP BUKITTINGGI;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;422 - KCP BUKITTINGGI;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Cicil_Emas;Consumer;75811057;421230454;172241530;439262626;272245921;142366028;0;7499199;209543310;170051000;256159000;1613014791;674100589;1729200080;2981894164;573373863;207677904;521315046;921065926;168017128;181387341
421 - PADANG;423 - KCP PAYAKUMBUH;KPR;Consumer;0;0;0;0;0;0;0;0;0;3000000000;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Multiguna;Consumer;100000000;1070000000;10000000;0;83000000;190000000;18700000;200000000;25000000;40000000;0;0;0;0;935000000;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;423 - KCP PAYAKUMBUH;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Cicil_Emas;Consumer;15593888;117374306;60175364;17576138;27127149;0;18475000;0;25234400;277953810;497715845;760279378;1123597000;231439000;133.477.865;628.579.776;55017200;270980666;962585839;1328158123;931819750
421 - PADANG;424 - KCP SOLOK;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Multiguna;Consumer;0;0;0;65000000;0;0;229000000;460000000;494300000;325000000;195000000;198000000;248500000;0;60000000;158000000;100000000;200000000;0;0;125000000
421 - PADANG;424 - KCP SOLOK;Prohajj;Consumer;0;0;0;0;0;0;0;0;70000000;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;431 - BENGKULU;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;431 - BENGKULU;Cicil_Emas;Consumer;74121581;327129270;61061877;132428650;614557313;92955810;51634870;384694495;225264399;1338111400;3436139000;1973415643;1708763625;5367031189;1859963316;3123274010;344688571;1148454986;268709455;487354354;64437076
431 - BENGKULU;431 - BENGKULU;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280000000;0;0
431 - BENGKULU;431 - BENGKULU;Multiguna;Consumer;0;250000000;65000000;0;336000000;47500000;1155000000;0;300000000;0;0;325000000;0;0;0;0;189000000;214000000;0;82000000;0
431 - BENGKULU;431 - BENGKULU;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;0;0;140000000;0;0;0;0;0;0;154000000;77000000;0
431 - BENGKULU;431 - BENGKULU;SME;SME;0;800000000;0;0;0;450000000;0;16999000000;0;0;757480000;3.000.000.000;1491600000;0;252780000;900000000;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Cicil_Emas;Consumer;25086041;138070573;326471112;192174945;469878410;77218910;37294200;73077800;144602400;384450400;308987599;824795519;750184250;851151717;1326506125;829773866;237968683;548684957;400305227;470854535;181155769
431 - BENGKULU;432 - KCP CURUP;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Multiguna;Consumer;203000000;237000000;250000000;80000000;154000000;300000000;115000000;1986000000;1057000000;545000000;810000000;280000000;890000000;438000000;465000000;363000000;305000000;93000000;125000000;0;140000000
431 - BENGKULU;432 - KCP CURUP;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;Cicil_Emas;Consumer;15383363;40245115;41018292;86316255;89793928;0;202217350;114430964;230415000;1573907998;1545120929;416361999;433215514;401528081;714503006;318382964;41969663;765749284;345909994;1705804901;64721401
431 - BENGKULU;441 - JAMBI;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240000000;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;Multiguna;Consumer;278000000;300000000;50000000;124000000;330000000;220000000;239250000;558400000;156905000;20000000;0;318000000;120000000;630000000;238000000;228700000;336000000;200000000;267000000;160000000;0
431 - BENGKULU;441 - JAMBI;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;70000000;280000000;280000000;280000000;0;140000000;540000000;432000000;154000000;0;231000000;231000000
431 - BENGKULU;441 - JAMBI;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Cicil_Emas;Consumer;25114631;460483540;32831475;552512839;185173780;0;0;0;632240820;629412000;438366000;532344840;313770113;752861680;716779080;310705829;519871804;376774652;176168638;282351120;48427951
431 - BENGKULU;442 - KCP MUARA BUNGO;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Multiguna;Consumer;0;100000000;800000000;0;175000000;520000000;80000000;894000000;256000000;270000000;465000000;0;200000000;185000000;100000000;300000000;0;145000000;394000000;32000000;461700000
431 - BENGKULU;442 - KCP MUARA BUNGO;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154000000;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;Cicil_Emas;Consumer;10000000;313065517;206429190;373411203;1064118674;279185224;156793500;353953611;172346925;969344100;907834288;1040149351;1491536963;2241519308;1366099657;1210148042;27463488;278676959;136101406;153807123;287085932
221 - PEKANBARU;451 - TANJUNG PINANG;KPR;Consumer;0;0;0;0;0;0;0;0;155000000;0;0;300000000;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;Multiguna;Consumer;565000000;75000000;274000000;0;316300000;83751000;73000000;0;690000000;0;133000000;135700000;0;0;0;0;70000000;30000000;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280000000;0;140000000;385000000;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Cicil_Emas;Consumer;0;32791375;0;249701698;45192702;0;0;41433600;82318800;280824600;189523000;185583751;748508280;522527508;1431923488;1010014745;549445794;317877216;676890810;494161797;13127738
482 - MEDAN BARU;467 - KCP STABAT;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Multiguna;Consumer;0;0;0;0;100000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144000000;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Cicil_Emas;Consumer;15000000;167302012;53470221;68188048;0;0;0;46863000;79590999;129749000;180429599;896457000;136375600;177074313;165252103;349246331;206103891;766460387;386287313;52651301;167556353
431 - BENGKULU;473 - KCP MANNA BENGKULU;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Multiguna;Consumer;0;20000000;0;0;50000000;0;0;0;0;0;0;0;18000000;18000000;0;0;0;25000000;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Cicil_Emas;Consumer;7749325;13285131;33092124;0;0;84642680;14945270;152060399;25247198;1784109400;1215093400;1073275200;326799138;386244200;361639206;70989030;137454781;565889199;606212962;161148870;51658826
431 - BENGKULU;474 - KCP ARGA MAKMUR;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Multiguna;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;355000000;0;120000000;0;150000000;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50000000
431 - BENGKULU;474 - KCP ARGA MAKMUR;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Cicil_Emas;Consumer;37321073;113345162;127773841;66476377;110802317;139852360;18475000;208573470;519990198;905445200;1309043200;1724432797;2584822326;1211314092;2456894728;1139037474;1001912846;2729900231;1056902288;338026726;1146840304
482 - MEDAN BARU;482 - MEDAN BARU;KPR;Consumer;0;0;0;0;0;0;475000000;450000000;0;0;0;0;0;0;700000000;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Multiguna;Consumer;0;128000000;1200000000;120000000;100000000;0;203000000;130000000;175000000;36885000;60000000;345000000;0;70000000;200000000;40000000;58000000;49000000;58000000;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Prohajj;Consumer;0;0;0;0;0;0;140000000;0;0;0;140000000;210000000;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17000000000;1000000000
371 - PANGKAL PINANG;495 - KCP KOBA;Auto_Loan;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Cicil_Emas;Consumer;0;8130275;19937721;75613565;111075999;0;46152000;228185000;111593000;191447000;234237000;449024780;89534000;130004000;141114390;493778371;152374990;132806190;220296370;154956428;0
371 - PANGKAL PINANG;495 - KCP KOBA;KPR;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Multiguna;Consumer;80000000;0;0;0;0;65000000;0;0;0;0;170000000;0;0;0;0;0;0;0;0;25000000;0
371 - PANGKAL PINANG;495 - KCP KOBA;Prohajj;Consumer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;SME;SME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
